"","date","cname","iso3","records.cases","records.deaths","cu_cases","cu_deaths","days_elapsed","end_label"
"3134",2020-04-13,"San Marino","SMR",0,0,356,35,27,"San Marino"
"3135",2020-04-13,"Saudi Arabia","SAU",429,7,4462,59,28,"Saudi Arabia"
"3136",2020-04-13,"Senegal","SEN",2,0,280,2,17,"Senegal"
"3137",2020-04-13,"Serbia","SRB",250,6,3630,80,24,"Serbia"
"3138",2020-04-13,"Singapore","SGP",233,0,2532,8,43,"Singapore"
"3139",2020-04-13,"Slovakia","SVK",14,0,742,2,25,"Slovakia"
"3140",2020-04-13,"Slovenia","SVN",17,3,1205,53,30,"Slovenia"
"3141",2020-04-13,"South Africa","ZAF",145,0,2173,25,25,"South Africa"
"3142",2020-04-13,"Korea, Republic of","KOR",25,3,10537,217,52,"Korea, Republic of"
"3143",2020-04-13,"Spain","ESP",4167,619,166019,16972,41,"Spain"
"3144",2020-04-13,"Sri Lanka","LKA",11,0,210,7,19,"Sri Lanka"
"3145",2020-04-13,"Sweden","SWE",332,12,10483,899,37,"Sweden"
"3146",2020-04-13,"Switzerland","CHE",400,27,25220,858,37,"Switzerland"
"3147",2020-04-13,"Taiwan, Province of China","TWN",3,0,388,6,25,"Taiwan, Province of China"
"3148",2020-04-13,"Thailand","THA",28,2,2579,40,28,"Thailand"
"3149",2020-04-13,"Trinidad and Tobago","TTO",1,0,113,8,9,"Trinidad and Tobago"
"3150",2020-04-13,"Tunisia","TUN",22,3,707,31,19,"Tunisia"
"3151",2020-04-13,"Turkey","TUR",4789,97,56956,1198,25,"Turkey"
"3152",2020-04-13,"Ukraine","UKR",266,10,2777,83,18,"Ukraine"
"3153",2020-04-13,"United Arab Emirates","ARE",387,2,4123,22,26,"United Arab Emirates"
"3154",2020-04-13,"United Kingdom","GBR",5288,737,84279,10612,38,"United Kingdom"
"3155",2020-04-13,"United States","USA",27620,1500,557571,22108,41,"United States"
"3156",2020-04-13,"Uruguay","URY",11,1,512,8,23,"Uruguay"
"3157",2020-04-13,"Uzbekistan","UZB",69,0,865,4,16,"Uzbekistan"
"3158",2020-04-13,"Venezuela, Bolivarian Republic of","VEN",6,0,181,9,18,"Venezuela, Bolivarian Republic of"
"3159",2020-04-13,"Viet Nam","VNM",4,0,262,0,21,"Viet Nam"
