dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,date,iso2
03/05/2020,3,5,2020,7,0,Cyprus,CY,CYP,1189265,Europe,2020-05-03,CY
02/05/2020,2,5,2020,7,0,Cyprus,CY,CYP,1189265,Europe,2020-05-02,CY
01/05/2020,1,5,2020,7,0,Cyprus,CY,CYP,1189265,Europe,2020-05-01,CY
30/04/2020,30,4,2020,6,0,Cyprus,CY,CYP,1189265,Europe,2020-04-30,CY
29/04/2020,29,4,2020,15,0,Cyprus,CY,CYP,1189265,Europe,2020-04-29,CY
28/04/2020,28,4,2020,5,1,Cyprus,CY,CYP,1189265,Europe,2020-04-28,CY
27/04/2020,27,4,2020,7,0,Cyprus,CY,CYP,1189265,Europe,2020-04-27,CY
26/04/2020,26,4,2020,6,0,Cyprus,CY,CYP,1189265,Europe,2020-04-26,CY
25/04/2020,25,4,2020,9,0,Cyprus,CY,CYP,1189265,Europe,2020-04-25,CY
24/04/2020,24,4,2020,5,0,Cyprus,CY,CYP,1189265,Europe,2020-04-24,CY
23/04/2020,23,4,2020,6,2,Cyprus,CY,CYP,1189265,Europe,2020-04-23,CY
22/04/2020,22,4,2020,12,0,Cyprus,CY,CYP,1189265,Europe,2020-04-22,CY
21/04/2020,21,4,2020,5,0,Cyprus,CY,CYP,1189265,Europe,2020-04-21,CY
20/04/2020,20,4,2020,6,0,Cyprus,CY,CYP,1189265,Europe,2020-04-20,CY
19/04/2020,19,4,2020,26,0,Cyprus,CY,CYP,1189265,Europe,2020-04-19,CY
18/04/2020,18,4,2020,0,0,Cyprus,CY,CYP,1189265,Europe,2020-04-18,CY
17/04/2020,17,4,2020,20,0,Cyprus,CY,CYP,1189265,Europe,2020-04-17,CY
16/04/2020,16,4,2020,20,0,Cyprus,CY,CYP,1189265,Europe,2020-04-16,CY
15/04/2020,15,4,2020,33,0,Cyprus,CY,CYP,1189265,Europe,2020-04-15,CY
14/04/2020,14,4,2020,29,1,Cyprus,CY,CYP,1189265,Europe,2020-04-14,CY
13/04/2020,13,4,2020,17,1,Cyprus,CY,CYP,1189265,Europe,2020-04-13,CY
12/04/2020,12,4,2020,21,0,Cyprus,CY,CYP,1189265,Europe,2020-04-12,CY
11/04/2020,11,4,2020,31,0,Cyprus,CY,CYP,1189265,Europe,2020-04-11,CY
10/04/2020,10,4,2020,38,1,Cyprus,CY,CYP,1189265,Europe,2020-04-10,CY
09/04/2020,9,4,2020,32,0,Cyprus,CY,CYP,1189265,Europe,2020-04-09,CY
08/04/2020,8,4,2020,29,0,Cyprus,CY,CYP,1189265,Europe,2020-04-08,CY
07/04/2020,7,4,2020,19,0,Cyprus,CY,CYP,1189265,Europe,2020-04-07,CY
06/04/2020,6,4,2020,20,0,Cyprus,CY,CYP,1189265,Europe,2020-04-06,CY
05/04/2020,5,4,2020,30,0,Cyprus,CY,CYP,1189265,Europe,2020-04-05,CY
04/04/2020,4,4,2020,40,0,Cyprus,CY,CYP,1189265,Europe,2020-04-04,CY
03/04/2020,3,4,2020,36,0,Cyprus,CY,CYP,1189265,Europe,2020-04-03,CY
02/04/2020,2,4,2020,58,1,Cyprus,CY,CYP,1189265,Europe,2020-04-02,CY
01/04/2020,1,4,2020,32,1,Cyprus,CY,CYP,1189265,Europe,2020-04-01,CY
31/03/2020,31,3,2020,16,1,Cyprus,CY,CYP,1189265,Europe,2020-03-31,CY
30/03/2020,30,3,2020,35,1,Cyprus,CY,CYP,1189265,Europe,2020-03-30,CY
29/03/2020,29,3,2020,17,0,Cyprus,CY,CYP,1189265,Europe,2020-03-29,CY
28/03/2020,28,3,2020,16,2,Cyprus,CY,CYP,1189265,Europe,2020-03-28,CY
27/03/2020,27,3,2020,14,0,Cyprus,CY,CYP,1189265,Europe,2020-03-27,CY
26/03/2020,26,3,2020,8,0,Cyprus,CY,CYP,1189265,Europe,2020-03-26,CY
25/03/2020,25,3,2020,8,3,Cyprus,CY,CYP,1189265,Europe,2020-03-25,CY
24/03/2020,24,3,2020,21,0,Cyprus,CY,CYP,1189265,Europe,2020-03-24,CY
23/03/2020,23,3,2020,11,0,Cyprus,CY,CYP,1189265,Europe,2020-03-23,CY
22/03/2020,22,3,2020,17,0,Cyprus,CY,CYP,1189265,Europe,2020-03-22,CY
21/03/2020,21,3,2020,9,0,Cyprus,CY,CYP,1189265,Europe,2020-03-21,CY
20/03/2020,20,3,2020,0,0,Cyprus,CY,CYP,1189265,Europe,2020-03-20,CY
19/03/2020,19,3,2020,18,0,Cyprus,CY,CYP,1189265,Europe,2020-03-19,CY
18/03/2020,18,3,2020,0,0,Cyprus,CY,CYP,1189265,Europe,2020-03-18,CY
17/03/2020,17,3,2020,10,0,Cyprus,CY,CYP,1189265,Europe,2020-03-17,CY
16/03/2020,16,3,2020,9,0,Cyprus,CY,CYP,1189265,Europe,2020-03-16,CY
15/03/2020,15,3,2020,7,0,Cyprus,CY,CYP,1189265,Europe,2020-03-15,CY
14/03/2020,14,3,2020,8,0,Cyprus,CY,CYP,1189265,Europe,2020-03-14,CY
12/03/2020,12,3,2020,4,0,Cyprus,CY,CYP,1189265,Europe,2020-03-12,CY
10/03/2020,10,3,2020,2,0,Cyprus,CY,CYP,1189265,Europe,2020-03-10,CY
17/05/2020,17,5,2020,49,1,Czechia,CZ,CZE,10625695,Europe,2020-05-17,CZ
16/05/2020,16,5,2020,55,2,Czechia,CZ,CZE,10625695,Europe,2020-05-16,CZ
15/05/2020,15,5,2020,82,3,Czechia,CZ,CZE,10625695,Europe,2020-05-15,CZ
14/05/2020,14,5,2020,48,7,Czechia,CZ,CZE,10625695,Europe,2020-05-14,CZ
13/05/2020,13,5,2020,45,1,Czechia,CZ,CZE,10625695,Europe,2020-05-13,CZ
12/05/2020,12,5,2020,53,2,Czechia,CZ,CZE,10625695,Europe,2020-05-12,CZ
11/05/2020,11,5,2020,28,4,Czechia,CZ,CZE,10625695,Europe,2020-05-11,CZ
10/05/2020,10,5,2020,18,3,Czechia,CZ,CZE,10625695,Europe,2020-05-10,CZ
09/05/2020,9,5,2020,46,3,Czechia,CZ,CZE,10625695,Europe,2020-05-09,CZ
08/05/2020,8,5,2020,57,8,Czechia,CZ,CZE,10625695,Europe,2020-05-08,CZ
07/05/2020,7,5,2020,78,5,Czechia,CZ,CZE,10625695,Europe,2020-05-07,CZ
06/05/2020,6,5,2020,77,5,Czechia,CZ,CZE,10625695,Europe,2020-05-06,CZ
05/05/2020,5,5,2020,38,4,Czechia,CZ,CZE,10625695,Europe,2020-05-05,CZ
04/05/2020,4,5,2020,26,3,Czechia,CZ,CZE,10625695,Europe,2020-05-04,CZ
03/05/2020,3,5,2020,18,5,Czechia,CZ,CZE,10625695,Europe,2020-05-03,CZ
02/05/2020,2,5,2020,55,4,Czechia,CZ,CZE,10625695,Europe,2020-05-02,CZ
01/05/2020,1,5,2020,103,9,Czechia,CZ,CZE,10625695,Europe,2020-05-01,CZ
30/04/2020,30,4,2020,75,0,Czechia,CZ,CZE,10625695,Europe,2020-04-30,CZ
29/04/2020,29,4,2020,55,4,Czechia,CZ,CZE,10625695,Europe,2020-04-29,CZ
28/04/2020,28,4,2020,45,2,Czechia,CZ,CZE,10625695,Europe,2020-04-28,CZ
27/04/2020,27,4,2020,52,3,Czechia,CZ,CZE,10625695,Europe,2020-04-27,CZ
26/04/2020,26,4,2020,79,3,Czechia,CZ,CZE,10625695,Europe,2020-04-26,CZ
25/04/2020,25,4,2020,85,2,Czechia,CZ,CZE,10625695,Europe,2020-04-25,CZ
24/04/2020,24,4,2020,52,3,Czechia,CZ,CZE,10625695,Europe,2020-04-24,CZ
23/04/2020,23,4,2020,95,9,Czechia,CZ,CZE,10625695,Europe,2020-04-23,CZ
22/04/2020,22,4,2020,127,5,Czechia,CZ,CZE,10625695,Europe,2020-04-22,CZ
21/04/2020,21,4,2020,127,8,Czechia,CZ,CZE,10625695,Europe,2020-04-21,CZ
20/04/2020,20,4,2020,133,7,Czechia,CZ,CZE,10625695,Europe,2020-04-20,CZ
19/04/2020,19,4,2020,105,8,Czechia,CZ,CZE,10625695,Europe,2020-04-19,CZ
18/04/2020,18,4,2020,116,4,Czechia,CZ,CZE,10625695,Europe,2020-04-18,CZ
17/04/2020,17,4,2020,130,3,Czechia,CZ,CZE,10625695,Europe,2020-04-17,CZ
16/04/2020,16,4,2020,162,5,Czechia,CZ,CZE,10625695,Europe,2020-04-16,CZ
15/04/2020,15,4,2020,82,18,Czechia,CZ,CZE,10625695,Europe,2020-04-15,CZ
14/04/2020,14,4,2020,68,5,Czechia,CZ,CZE,10625695,Europe,2020-04-14,CZ
13/04/2020,13,4,2020,89,9,Czechia,CZ,CZE,10625695,Europe,2020-04-13,CZ
12/04/2020,12,4,2020,170,10,Czechia,CZ,CZE,10625695,Europe,2020-04-12,CZ
11/04/2020,11,4,2020,163,7,Czechia,CZ,CZE,10625695,Europe,2020-04-11,CZ
10/04/2020,10,4,2020,257,13,Czechia,CZ,CZE,10625695,Europe,2020-04-10,CZ
09/04/2020,9,4,2020,295,11,Czechia,CZ,CZE,10625695,Europe,2020-04-09,CZ
08/04/2020,8,4,2020,195,10,Czechia,CZ,CZE,10625695,Europe,2020-04-08,CZ
07/04/2020,7,4,2020,235,11,Czechia,CZ,CZE,10625695,Europe,2020-04-07,CZ
06/04/2020,6,4,2020,115,8,Czechia,CZ,CZE,10625695,Europe,2020-04-06,CZ
05/04/2020,5,4,2020,282,6,Czechia,CZ,CZE,10625695,Europe,2020-04-05,CZ
04/04/2020,4,4,2020,332,9,Czechia,CZ,CZE,10625695,Europe,2020-04-04,CZ
03/04/2020,3,4,2020,269,5,Czechia,CZ,CZE,10625695,Europe,2020-04-03,CZ
02/04/2020,2,4,2020,281,8,Czechia,CZ,CZE,10625695,Europe,2020-04-02,CZ
01/04/2020,1,4,2020,306,7,Czechia,CZ,CZE,10625695,Europe,2020-04-01,CZ
31/03/2020,31,3,2020,173,8,Czechia,CZ,CZE,10625695,Europe,2020-03-31,CZ
30/03/2020,30,3,2020,166,5,Czechia,CZ,CZE,10625695,Europe,2020-03-30,CZ
29/03/2020,29,3,2020,384,2,Czechia,CZ,CZE,10625695,Europe,2020-03-29,CZ
28/03/2020,28,3,2020,217,0,Czechia,CZ,CZE,10625695,Europe,2020-03-28,CZ
27/03/2020,27,3,2020,408,3,Czechia,CZ,CZE,10625695,Europe,2020-03-27,CZ
26/03/2020,26,3,2020,260,3,Czechia,CZ,CZE,10625695,Europe,2020-03-26,CZ
25/03/2020,25,3,2020,158,2,Czechia,CZ,CZE,10625695,Europe,2020-03-25,CZ
24/03/2020,24,3,2020,71,0,Czechia,CZ,CZE,10625695,Europe,2020-03-24,CZ
23/03/2020,23,3,2020,170,1,Czechia,CZ,CZE,10625695,Europe,2020-03-23,CZ
22/03/2020,22,3,2020,91,0,Czechia,CZ,CZE,10625695,Europe,2020-03-22,CZ
21/03/2020,21,3,2020,210,0,Czechia,CZ,CZE,10625695,Europe,2020-03-21,CZ
20/03/2020,20,3,2020,172,0,Czechia,CZ,CZE,10625695,Europe,2020-03-20,CZ
19/03/2020,19,3,2020,88,0,Czechia,CZ,CZE,10625695,Europe,2020-03-19,CZ
18/03/2020,18,3,2020,90,0,Czechia,CZ,CZE,10625695,Europe,2020-03-18,CZ
17/03/2020,17,3,2020,46,0,Czechia,CZ,CZE,10625695,Europe,2020-03-17,CZ
16/03/2020,16,3,2020,84,0,Czechia,CZ,CZE,10625695,Europe,2020-03-16,CZ
15/03/2020,15,3,2020,64,0,Czechia,CZ,CZE,10625695,Europe,2020-03-15,CZ
14/03/2020,14,3,2020,34,0,Czechia,CZ,CZE,10625695,Europe,2020-03-14,CZ
13/03/2020,13,3,2020,22,0,Czechia,CZ,CZE,10625695,Europe,2020-03-13,CZ
12/03/2020,12,3,2020,31,0,Czechia,CZ,CZE,10625695,Europe,2020-03-12,CZ
11/03/2020,11,3,2020,23,0,Czechia,CZ,CZE,10625695,Europe,2020-03-11,CZ
10/03/2020,10,3,2020,8,0,Czechia,CZ,CZE,10625695,Europe,2020-03-10,CZ
09/03/2020,9,3,2020,6,0,Czechia,CZ,CZE,10625695,Europe,2020-03-09,CZ
08/03/2020,8,3,2020,7,0,Czechia,CZ,CZE,10625695,Europe,2020-03-08,CZ
07/03/2020,7,3,2020,7,0,Czechia,CZ,CZE,10625695,Europe,2020-03-07,CZ
06/03/2020,6,3,2020,4,0,Czechia,CZ,CZE,10625695,Europe,2020-03-06,CZ
05/03/2020,5,3,2020,3,0,Czechia,CZ,CZE,10625695,Europe,2020-03-05,CZ
04/03/2020,4,3,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-03-04,CZ
03/03/2020,3,3,2020,2,0,Czechia,CZ,CZE,10625695,Europe,2020-03-03,CZ
02/03/2020,2,3,2020,3,0,Czechia,CZ,CZE,10625695,Europe,2020-03-02,CZ
01/03/2020,1,3,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-03-01,CZ
29/02/2020,29,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-29,CZ
28/02/2020,28,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-28,CZ
27/02/2020,27,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-27,CZ
26/02/2020,26,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-26,CZ
25/02/2020,25,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-25,CZ
24/02/2020,24,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-24,CZ
23/02/2020,23,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-23,CZ
22/02/2020,22,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-22,CZ
21/02/2020,21,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-21,CZ
20/02/2020,20,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-20,CZ
19/02/2020,19,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-19,CZ
18/02/2020,18,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-18,CZ
17/02/2020,17,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-17,CZ
16/02/2020,16,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-16,CZ
15/02/2020,15,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-15,CZ
14/02/2020,14,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-14,CZ
13/02/2020,13,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-13,CZ
12/02/2020,12,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-12,CZ
11/02/2020,11,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-11,CZ
10/02/2020,10,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-10,CZ
09/02/2020,9,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-09,CZ
08/02/2020,8,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-08,CZ
07/02/2020,7,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-07,CZ
06/02/2020,6,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-06,CZ
05/02/2020,5,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-05,CZ
04/02/2020,4,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-04,CZ
03/02/2020,3,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-03,CZ
02/02/2020,2,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-02,CZ
01/02/2020,1,2,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-02-01,CZ
31/01/2020,31,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-31,CZ
30/01/2020,30,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-30,CZ
29/01/2020,29,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-29,CZ
28/01/2020,28,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-28,CZ
27/01/2020,27,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-27,CZ
26/01/2020,26,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-26,CZ
25/01/2020,25,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-25,CZ
24/01/2020,24,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-24,CZ
23/01/2020,23,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-23,CZ
22/01/2020,22,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-22,CZ
21/01/2020,21,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-21,CZ
20/01/2020,20,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-20,CZ
19/01/2020,19,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-19,CZ
18/01/2020,18,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-18,CZ
17/01/2020,17,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-17,CZ
16/01/2020,16,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-16,CZ
15/01/2020,15,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-15,CZ
14/01/2020,14,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-14,CZ
13/01/2020,13,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-13,CZ
12/01/2020,12,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-12,CZ
11/01/2020,11,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-11,CZ
10/01/2020,10,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-10,CZ
09/01/2020,9,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-09,CZ
08/01/2020,8,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-08,CZ
07/01/2020,7,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-07,CZ
06/01/2020,6,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-06,CZ
05/01/2020,5,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-05,CZ
04/01/2020,4,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-04,CZ
03/01/2020,3,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-03,CZ
02/01/2020,2,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-02,CZ
01/01/2020,1,1,2020,0,0,Czechia,CZ,CZE,10625695,Europe,2020-01-01,CZ
31/12/2019,31,12,2019,0,0,Czechia,CZ,CZE,10625695,Europe,2019-12-31,CZ
17/05/2020,17,5,2020,85,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-17,CD
16/05/2020,16,5,2020,71,10,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-16,CD
15/05/2020,15,5,2020,56,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-15,CD
14/05/2020,14,5,2020,73,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-14,CD
13/05/2020,13,5,2020,67,6,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-13,CD
12/05/2020,12,5,2020,78,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-12,CD
11/05/2020,11,5,2020,33,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-11,CD
10/05/2020,10,5,2020,54,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-10,CD
09/05/2020,9,5,2020,40,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-09,CD
08/05/2020,8,5,2020,34,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-08,CD
07/05/2020,7,5,2020,158,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-07,CD
06/05/2020,6,5,2020,21,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-06,CD
05/05/2020,5,5,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-05,CD
04/05/2020,4,5,2020,10,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-04,CD
03/05/2020,3,5,2020,70,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-03,CD
02/05/2020,2,5,2020,32,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-02,CD
01/05/2020,1,5,2020,72,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-05-01,CD
30/04/2020,30,4,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-30,CD
29/04/2020,29,4,2020,20,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-29,CD
28/04/2020,28,4,2020,12,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-28,CD
27/04/2020,27,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-27,CD
26/04/2020,26,4,2020,26,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-26,CD
25/04/2020,25,4,2020,22,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-25,CD
24/04/2020,24,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-24,CD
23/04/2020,23,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-23,CD
22/04/2020,22,4,2020,9,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-22,CD
21/04/2020,21,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-21,CD
20/04/2020,20,4,2020,5,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-20,CD
19/04/2020,19,4,2020,20,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-19,CD
18/04/2020,18,4,2020,20,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-18,CD
17/04/2020,17,4,2020,20,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-17,CD
16/04/2020,16,4,2020,13,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-16,CD
15/04/2020,15,4,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-15,CD
14/04/2020,14,4,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-14,CD
13/04/2020,13,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-13,CD
12/04/2020,12,4,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-12,CD
11/04/2020,11,4,2020,8,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-11,CD
10/04/2020,10,4,2020,32,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-10,CD
09/04/2020,9,4,2020,3,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-09,CD
08/04/2020,8,4,2020,19,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-08,CD
07/04/2020,7,4,2020,7,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-07,CD
06/04/2020,6,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-06,CD
05/04/2020,5,4,2020,20,5,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-05,CD
04/04/2020,4,4,2020,11,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-04,CD
03/04/2020,3,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-03,CD
02/04/2020,2,4,2020,25,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-02,CD
01/04/2020,1,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-04-01,CD
31/03/2020,31,3,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-31,CD
30/03/2020,30,3,2020,23,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-30,CD
29/03/2020,29,3,2020,0,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-29,CD
28/03/2020,28,3,2020,4,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-28,CD
27/03/2020,27,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-27,CD
26/03/2020,26,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-26,CD
25/03/2020,25,3,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-25,CD
24/03/2020,24,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-24,CD
23/03/2020,23,3,2020,3,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-23,CD
22/03/2020,22,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-22,CD
21/03/2020,21,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-21,CD
20/03/2020,20,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-20,CD
19/03/2020,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-19,CD
18/03/2020,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-18,CD
17/03/2020,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-17,CD
16/03/2020,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-16,CD
15/03/2020,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-15,CD
14/03/2020,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-14,CD
11/03/2020,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa,2020-03-11,CD
17/05/2020,17,5,2020,67,6,Denmark,DK,DNK,5797446,Europe,2020-05-17,DK
16/05/2020,16,5,2020,78,0,Denmark,DK,DNK,5797446,Europe,2020-05-16,DK
15/05/2020,15,5,2020,46,4,Denmark,DK,DNK,5797446,Europe,2020-05-15,DK
14/05/2020,14,5,2020,76,6,Denmark,DK,DNK,5797446,Europe,2020-05-14,DK
13/05/2020,13,5,2020,78,-6,Denmark,DK,DNK,5797446,Europe,2020-05-13,DK
12/05/2020,12,5,2020,84,4,Denmark,DK,DNK,5797446,Europe,2020-05-12,DK
11/05/2020,11,5,2020,110,3,Denmark,DK,DNK,5797446,Europe,2020-05-11,DK
10/05/2020,10,5,2020,101,4,Denmark,DK,DNK,5797446,Europe,2020-05-10,DK
09/05/2020,9,5,2020,135,8,Denmark,DK,DNK,5797446,Europe,2020-05-09,DK
08/05/2020,8,5,2020,100,8,Denmark,DK,DNK,5797446,Europe,2020-05-08,DK
